parent,run_id,task,stratum,n_children,n_artifacts,n_silent,artifact_coverage,policy,picked,picked_pool_n,top1_expected,raw_regret,rank_expected,observed_low_stage_wall_s,full_eval_count,cost_restart_scenario_s,cost_continue_scenario_s,cost_ratio_restart_scenario,cost_ratio_continue_scenario
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,2,2,0,1.0,sub120_available,petfinder-pawpularity-score__e4b073d8ebc042b1831c55c6438b9e6a,1,1.0,0.0,1,108.8,0,108.8,108.8,0.09696969696969697,0.09696969696969697
petfinder-pawpularity-score__20e58240de2d414caa6eba48ddb0990f,cards_senior_0730.jsonl:4,petfinder-pawpularity-score,hard,2,2,0,1.0,artifact120_escalate_silent,petfinder-pawpularity-score__e4b073d8ebc042b1831c55c6438b9e6a,1,1.0,0.0,1,108.8,0,108.8,108.8,0.09696969696969697,0.09696969696969697
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,2,1,1,0.5,random,petfinder-pawpularity-score__717816b3dcb9490e8c60cf7c0232a6f6|petfinder-pawpularity-score__947a9114cbd64cb9838e1bbfdc050a06,2,0.5,0.28204999999999814,1.5,210.3,0,0.0,0.0,0.0,0.0
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,2,1,1,0.5,full_external,petfinder-pawpularity-score__717816b3dcb9490e8c60cf7c0232a6f6,1,1.0,0.0,1,210.3,2,1122.0,1122.0,1.0,1.0
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,2,1,1,0.5,full_self_report_available,petfinder-pawpularity-score__717816b3dcb9490e8c60cf7c0232a6f6,1,1.0,0.0,1,210.3,2,1122.0,1122.0,1.0,1.0
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,2,1,1,0.5,full_self_report_complete,petfinder-pawpularity-score__717816b3dcb9490e8c60cf7c0232a6f6,1,1.0,0.0,1,210.3,2,1122.0,1122.0,1.0,1.0
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,2,1,1,0.5,sub120_available,petfinder-pawpularity-score__947a9114cbd64cb9838e1bbfdc050a06,1,0.0,0.5640999999999998,2,210.3,0,210.3,210.3,0.1874331550802139,0.1874331550802139
petfinder-pawpularity-score__5797f718afc7442e850c43666a82d51b,cards_senior_0806.jsonl:1,petfinder-pawpularity-score,easy,2,1,1,0.5,artifact120_escalate_silent,petfinder-pawpularity-score__717816b3dcb9490e8c60cf7c0232a6f6,1,1.0,0.0,1,210.3,1,771.3,651.3,0.6874331550802139,0.5804812834224599
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,1,1,0.5,random,petfinder-pawpularity-score__164ee2d978574b42a052ec28a7d88eef|petfinder-pawpularity-score__2d478cc7a3c244028234f9e7585340c4,2,0.5,0.13384500000000088,1.5,221.1,0,0.0,0.0,0.0,0.0
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,1,1,0.5,full_external,petfinder-pawpularity-score__2d478cc7a3c244028234f9e7585340c4,1,1.0,0.0,1,221.1,2,1122.0,1122.0,1.0,1.0
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,1,1,0.5,full_self_report_available,petfinder-pawpularity-score__2d478cc7a3c244028234f9e7585340c4,1,1.0,0.0,1,221.1,2,1122.0,1122.0,1.0,1.0
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,1,1,0.5,full_self_report_complete,petfinder-pawpularity-score__2d478cc7a3c244028234f9e7585340c4,1,1.0,0.0,1,221.1,2,1122.0,1122.0,1.0,1.0
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,1,1,0.5,sub120_available,petfinder-pawpularity-score__2d478cc7a3c244028234f9e7585340c4,1,1.0,0.0,1,221.1,0,221.1,221.1,0.19705882352941176,0.19705882352941176
petfinder-pawpularity-score__9118020f50e64bdeb8235a9dc9f357ab,cards_senior_0730.jsonl:0,petfinder-pawpularity-score,easy,2,1,1,0.5,artifact120_escalate_silent,petfinder-pawpularity-score__2d478cc7a3c244028234f9e7585340c4,1,1.0,0.0,1,221.1,1,782.1,662.1,0.6970588235294117,0.5901069518716577
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,2,2,0,1.0,random,random-acts-of-pizza__d49ae6008eca4bd4b3f736f90dc6afac|random-acts-of-pizza__e52f8a668b95496aa04cd6a8d72f6642,2,0.5,0.024779999999999913,1.5,95.3,0,0.0,0.0,0.0,0.0
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,2,2,0,1.0,full_external,random-acts-of-pizza__d49ae6008eca4bd4b3f736f90dc6afac,1,1.0,0.0,1,95.3,2,1122.0,1122.0,1.0,1.0
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,2,2,0,1.0,full_self_report_available,random-acts-of-pizza__d49ae6008eca4bd4b3f736f90dc6afac,1,1.0,0.0,1,95.3,2,1122.0,1122.0,1.0,1.0
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,2,2,0,1.0,full_self_report_complete,random-acts-of-pizza__d49ae6008eca4bd4b3f736f90dc6afac,1,1.0,0.0,1,95.3,2,1122.0,1122.0,1.0,1.0
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,2,2,0,1.0,sub120_available,random-acts-of-pizza__d49ae6008eca4bd4b3f736f90dc6afac,1,1.0,0.0,1,95.3,0,95.3,95.3,0.08493761140819964,0.08493761140819964
random-acts-of-pizza__5834f6889e5e413f8799624231dbc548,cards_ours_20260727.jsonl:69,random-acts-of-pizza,easy,2,2,0,1.0,artifact120_escalate_silent,random-acts-of-pizza__d49ae6008eca4bd4b3f736f90dc6afac,1,1.0,0.0,1,95.3,0,95.3,95.3,0.08493761140819964,0.08493761140819964
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,5,5,0,1.0,random,random-acts-of-pizza__0ee1fa402ecb43ae9906ef4aa3e16d1a|random-acts-of-pizza__3a1402459a144c3cba0f2a91a5b8e721|random-acts-of-pizza__8c5fe3fc63254b88bc949f6d53a9cb6a|random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8|random-acts-of-pizza__f02f9281781f4290a64b5e40011b4479,5,0.2,0.074662,3,148.1,0,0.0,0.0,0.0,0.0
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,5,5,0,1.0,full_external,random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8,1,1.0,0.0,1,148.1,5,2805.0,2805.0,1.0,1.0
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,5,5,0,1.0,full_self_report_available,random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8,1,1.0,0.0,1,148.1,5,2805.0,2805.0,1.0,1.0
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,5,5,0,1.0,full_self_report_complete,random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8,1,1.0,0.0,1,148.1,5,2805.0,2805.0,1.0,1.0
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,5,5,0,1.0,sub120_available,random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8,1,1.0,0.0,1,148.1,0,148.1,148.1,0.05279857397504456,0.05279857397504456
random-acts-of-pizza__aa71d9674a4049e0bc46feeada985547,cards_gen3A.jsonl:3,random-acts-of-pizza,easy,5,5,0,1.0,artifact120_escalate_silent,random-acts-of-pizza__9b9f4f95471a4b89972077ce62bdc1f8,1,1.0,0.0,1,148.1,0,148.1,148.1,0.05279857397504456,0.05279857397504456
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,3,3,0,1.0,random,random-acts-of-pizza__0f1e5cd6c6de460abaae7877daf9aa69|random-acts-of-pizza__9ca2d2e324f740ef85c2d32a7380ac6f|random-acts-of-pizza__fa4524bd04a2450e9f937a60d2db3cce,3,0.3333333333333333,0.03528666666666669,2,81.0,0,0.0,0.0,0.0,0.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,3,3,0,1.0,full_external,random-acts-of-pizza__9ca2d2e324f740ef85c2d32a7380ac6f,1,1.0,0.0,1,81.0,3,1683.0,1683.0,1.0,1.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,3,3,0,1.0,full_self_report_available,random-acts-of-pizza__9ca2d2e324f740ef85c2d32a7380ac6f,1,1.0,0.0,1,81.0,3,1683.0,1683.0,1.0,1.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,3,3,0,1.0,full_self_report_complete,random-acts-of-pizza__9ca2d2e324f740ef85c2d32a7380ac6f,1,1.0,0.0,1,81.0,3,1683.0,1683.0,1.0,1.0
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,3,3,0,1.0,sub120_available,random-acts-of-pizza__9ca2d2e324f740ef85c2d32a7380ac6f,1,1.0,0.0,1,81.0,0,81.0,81.0,0.0481283422459893,0.0481283422459893
random-acts-of-pizza__c8c057832a7f46de8f2f8ede73ed013f,cards_ours_20260727.jsonl:68,random-acts-of-pizza,easy,3,3,0,1.0,artifact120_escalate_silent,random-acts-of-pizza__9ca2d2e324f740ef85c2d32a7380ac6f,1,1.0,0.0,1,81.0,0,81.0,81.0,0.0481283422459893,0.0481283422459893
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,3,3,0,1.0,random,random-acts-of-pizza__02ab01e7d3624270a317cd6c9c52af77|random-acts-of-pizza__a672b879e7f9459c9ca2ea299751f4b2|random-acts-of-pizza__d7e488f0729c41aeb94a7502bff7fc4d,3,0.3333333333333333,0.001223333333333354,2,164.4,0,0.0,0.0,0.0,0.0
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,3,3,0,1.0,full_external,random-acts-of-pizza__a672b879e7f9459c9ca2ea299751f4b2,1,1.0,0.0,1,164.4,3,1683.0,1683.0,1.0,1.0
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,3,3,0,1.0,full_self_report_available,random-acts-of-pizza__a672b879e7f9459c9ca2ea299751f4b2,1,1.0,0.0,1,164.4,3,1683.0,1683.0,1.0,1.0
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,3,3,0,1.0,full_self_report_complete,random-acts-of-pizza__a672b879e7f9459c9ca2ea299751f4b2,1,1.0,0.0,1,164.4,3,1683.0,1683.0,1.0,1.0
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,3,3,0,1.0,sub120_available,random-acts-of-pizza__a672b879e7f9459c9ca2ea299751f4b2,1,1.0,0.0,1,164.4,0,164.4,164.4,0.09768270944741533,0.09768270944741533
random-acts-of-pizza__e79c47b6ab894f43aa969d2f9ab8051a,cards_gen2C.jsonl:2,random-acts-of-pizza,hard,3,3,0,1.0,artifact120_escalate_silent,random-acts-of-pizza__a672b879e7f9459c9ca2ea299751f4b2,1,1.0,0.0,1,164.4,0,164.4,164.4,0.09768270944741533,0.09768270944741533
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,2,2,0,1.0,random,spaceship-titanic__df0e799d4c294c78a20d756c405fee68|spaceship-titanic__ffc4990563cd4b8e8561b15fd47f1488,2,0.5,0.01092000000000004,1.5,53.1,0,0.0,0.0,0.0,0.0
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,2,2,0,1.0,full_external,spaceship-titanic__ffc4990563cd4b8e8561b15fd47f1488,1,1.0,0.0,1,53.1,2,1122.0,1122.0,1.0,1.0
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,2,2,0,1.0,full_self_report_available,spaceship-titanic__df0e799d4c294c78a20d756c405fee68,1,0.0,0.02183999999999997,2,53.1,2,1122.0,1122.0,1.0,1.0
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,2,2,0,1.0,full_self_report_complete,spaceship-titanic__df0e799d4c294c78a20d756c405fee68,1,0.0,0.02183999999999997,2,53.1,2,1122.0,1122.0,1.0,1.0
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,2,2,0,1.0,sub120_available,spaceship-titanic__ffc4990563cd4b8e8561b15fd47f1488,1,1.0,0.0,1,53.1,0,53.1,53.1,0.04732620320855615,0.04732620320855615
spaceship-titanic__4fcded37ceb243d0a0ca7d970adedcfb,cards_ours_20260727.jsonl:3,spaceship-titanic,easy,2,2,0,1.0,artifact120_escalate_silent,spaceship-titanic__ffc4990563cd4b8e8561b15fd47f1488,1,1.0,0.0,1,53.1,0,53.1,53.1,0.04732620320855615,0.04732620320855615
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,2,2,0,1.0,random,spooky-author-identification__67f02ce1c7dd42c1b2aa07655e0eacf0|spooky-author-identification__9212864b27984d118b518b96dc3b2886,2,0.5,0.21591500000000002,1.5,120.19999999999999,0,0.0,0.0,0.0,0.0
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,2,2,0,1.0,full_external,spooky-author-identification__9212864b27984d118b518b96dc3b2886,1,1.0,0.0,1,120.19999999999999,2,1122.0,1122.0,1.0,1.0
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,2,2,0,1.0,full_self_report_available,spooky-author-identification__9212864b27984d118b518b96dc3b2886,1,1.0,0.0,1,120.19999999999999,2,1122.0,1122.0,1.0,1.0
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,2,2,0,1.0,full_self_report_complete,spooky-author-identification__9212864b27984d118b518b96dc3b2886,1,1.0,0.0,1,120.19999999999999,2,1122.0,1122.0,1.0,1.0
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,2,2,0,1.0,sub120_available,spooky-author-identification__9212864b27984d118b518b96dc3b2886,1,1.0,0.0,1,120.19999999999999,0,120.19999999999999,120.19999999999999,0.10713012477718359,0.10713012477718359
spooky-author-identification__560eb5d67f17409f9deb149324c55f29,cards_senior_0801.jsonl:4,spooky-author-identification,easy,2,2,0,1.0,artifact120_escalate_silent,spooky-author-identification__9212864b27984d118b518b96dc3b2886,1,1.0,0.0,1,120.19999999999999,0,120.19999999999999,120.19999999999999,0.10713012477718359,0.10713012477718359
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,3,3,0,1.0,random,spooky-author-identification__38648184253c4e7792d7658657da0746|spooky-author-identification__40e09976978641a1a0f8ddc87586731a|spooky-author-identification__414aed3e532a4130bb3ec66bd5efa9ea,3,0.3333333333333333,0.0004433333333332956,2,188.3,0,0.0,0.0,0.0,0.0
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,3,3,0,1.0,full_external,spooky-author-identification__414aed3e532a4130bb3ec66bd5efa9ea,1,1.0,0.0,1,188.3,3,1683.0,1683.0,1.0,1.0
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,3,3,0,1.0,full_self_report_available,spooky-author-identification__414aed3e532a4130bb3ec66bd5efa9ea,1,1.0,0.0,1,188.3,3,1683.0,1683.0,1.0,1.0
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,3,3,0,1.0,full_self_report_complete,spooky-author-identification__414aed3e532a4130bb3ec66bd5efa9ea,1,1.0,0.0,1,188.3,3,1683.0,1683.0,1.0,1.0
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,3,3,0,1.0,sub120_available,spooky-author-identification__414aed3e532a4130bb3ec66bd5efa9ea,1,1.0,0.0,1,188.3,0,188.3,188.3,0.111883541295306,0.111883541295306
spooky-author-identification__92ff9885a5194d928b56e8d05f03d004,cards_senior_0801.jsonl:6,spooky-author-identification,hard,3,3,0,1.0,artifact120_escalate_silent,spooky-author-identification__414aed3e532a4130bb3ec66bd5efa9ea,1,1.0,0.0,1,188.3,0,188.3,188.3,0.111883541295306,0.111883541295306
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,2,2,0,1.0,random,spooky-author-identification__789703b0e1c348e695596428d21fac38|spooky-author-identification__b9c86b77ce174df0a2164cb7cf2685af,2,0.5,0.00018999999999996797,1.5,144.39999999999998,0,0.0,0.0,0.0,0.0
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,2,2,0,1.0,full_external,spooky-author-identification__b9c86b77ce174df0a2164cb7cf2685af,1,1.0,0.0,1,144.39999999999998,2,1122.0,1122.0,1.0,1.0
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,2,2,0,1.0,full_self_report_available,spooky-author-identification__789703b0e1c348e695596428d21fac38,1,0.0,0.00037999999999999146,2,144.39999999999998,2,1122.0,1122.0,1.0,1.0
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,2,2,0,1.0,full_self_report_complete,spooky-author-identification__789703b0e1c348e695596428d21fac38,1,0.0,0.00037999999999999146,2,144.39999999999998,2,1122.0,1122.0,1.0,1.0
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,2,2,0,1.0,sub120_available,spooky-author-identification__b9c86b77ce174df0a2164cb7cf2685af,1,1.0,0.0,1,144.39999999999998,0,144.39999999999998,144.39999999999998,0.12869875222816396,0.12869875222816396
spooky-author-identification__b0159499c7cb478eaa490c7fdbd49d1b,cards_senior_0801.jsonl:4,spooky-author-identification,hard,2,2,0,1.0,artifact120_escalate_silent,spooky-author-identification__b9c86b77ce174df0a2164cb7cf2685af,1,1.0,0.0,1,144.39999999999998,0,144.39999999999998,144.39999999999998,0.12869875222816396,0.12869875222816396
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,3,3,0,1.0,random,spooky-author-identification__c8e9e4089e9d44598bf956bc4cdf901f|spooky-author-identification__d8350d06746c49189b3700f3ae207569|spooky-author-identification__df8572420c294f869b30c2646e8dbce8,3,0.3333333333333333,0.0019733333333333825,2,139.1,0,0.0,0.0,0.0,0.0
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,3,3,0,1.0,full_external,spooky-author-identification__d8350d06746c49189b3700f3ae207569,1,1.0,0.0,1,139.1,3,1683.0,1683.0,1.0,1.0
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,3,3,0,1.0,full_self_report_available,spooky-author-identification__d8350d06746c49189b3700f3ae207569,1,1.0,0.0,1,139.1,3,1683.0,1683.0,1.0,1.0
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,3,3,0,1.0,full_self_report_complete,spooky-author-identification__d8350d06746c49189b3700f3ae207569,1,1.0,0.0,1,139.1,3,1683.0,1683.0,1.0,1.0
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,3,3,0,1.0,sub120_available,spooky-author-identification__d8350d06746c49189b3700f3ae207569,1,1.0,0.0,1,139.1,0,139.1,139.1,0.08265002970885324,0.08265002970885324
spooky-author-identification__d7c4a34657474cb48180f68defba370c,cards_senior_0730.jsonl:5,spooky-author-identification,hard,3,3,0,1.0,artifact120_escalate_silent,spooky-author-identification__d8350d06746c49189b3700f3ae207569,1,1.0,0.0,1,139.1,0,139.1,139.1,0.08265002970885324,0.08265002970885324
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,3,3,0,1.0,random,spooky-author-identification__16a678db368a417fbf00950915601fb9|spooky-author-identification__653ba54bf46a4d82a9668d92db356211|spooky-author-identification__900270a860234cc2b3ae8a0505bd105a,3,0.3333333333333333,0.024430000000000007,2,211.89999999999998,0,0.0,0.0,0.0,0.0
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,3,3,0,1.0,full_external,spooky-author-identification__653ba54bf46a4d82a9668d92db356211,1,1.0,0.0,1,211.89999999999998,3,1683.0,1683.0,1.0,1.0
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,3,3,0,1.0,full_self_report_available,spooky-author-identification__653ba54bf46a4d82a9668d92db356211,1,1.0,0.0,1,211.89999999999998,3,1683.0,1683.0,1.0,1.0
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,3,3,0,1.0,full_self_report_complete,spooky-author-identification__653ba54bf46a4d82a9668d92db356211,1,1.0,0.0,1,211.89999999999998,3,1683.0,1683.0,1.0,1.0
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,3,3,0,1.0,sub120_available,spooky-author-identification__653ba54bf46a4d82a9668d92db356211,1,1.0,0.0,1,211.89999999999998,0,211.89999999999998,211.89999999999998,0.12590612002376708,0.12590612002376708
spooky-author-identification__fbb5259bda6a42b98e9619af0807a957,cards_senior_0730.jsonl:5,spooky-author-identification,easy,3,3,0,1.0,artifact120_escalate_silent,spooky-author-identification__653ba54bf46a4d82a9668d92db356211,1,1.0,0.0,1,211.89999999999998,0,211.89999999999998,211.89999999999998,0.12590612002376708,0.12590612002376708
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,3,3,0,1.0,random,spooky-author-identification__31dc45ab82da453fa070417d3e97b475|spooky-author-identification__8f9956778f6b4e9ea7b6af0a7f82e4a6|spooky-author-identification__b1638019d27044b7a3c20ec855526869,3,0.3333333333333333,0.02581666666666671,2,293.8,0,0.0,0.0,0.0,0.0
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,3,3,0,1.0,full_external,spooky-author-identification__b1638019d27044b7a3c20ec855526869,1,1.0,0.0,1,293.8,3,1683.0,1683.0,1.0,1.0
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,3,3,0,1.0,full_self_report_available,spooky-author-identification__b1638019d27044b7a3c20ec855526869,1,1.0,0.0,1,293.8,3,1683.0,1683.0,1.0,1.0
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,3,3,0,1.0,full_self_report_complete,spooky-author-identification__b1638019d27044b7a3c20ec855526869,1,1.0,0.0,1,293.8,3,1683.0,1683.0,1.0,1.0
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,3,3,0,1.0,sub120_available,spooky-author-identification__b1638019d27044b7a3c20ec855526869,1,1.0,0.0,1,293.8,0,293.8,293.8,0.17456922162804517,0.17456922162804517
spooky-author-identification__ff8dc324b8984305b0dd7c14bee67d7c,cards_t3era_missing.jsonl:14,spooky-author-identification,easy,3,3,0,1.0,artifact120_escalate_silent,spooky-author-identification__b1638019d27044b7a3c20ec855526869,1,1.0,0.0,1,293.8,0,293.8,293.8,0.17456922162804517,0.17456922162804517
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,2,0,2,0.0,random,tabular-playground-series-dec-2021__36787b1cf20b412e8716ea12368675bf|tabular-playground-series-dec-2021__dbdf36e610354c398b8b0d89cee8fbd4,2,0.5,0.00024999999999997247,1.5,240.2,0,0.0,0.0,0.0,0.0
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,2,0,2,0.0,full_external,tabular-playground-series-dec-2021__36787b1cf20b412e8716ea12368675bf,1,1.0,0.0,1,240.2,2,1122.0,1122.0,1.0,1.0
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,2,0,2,0.0,full_self_report_available,tabular-playground-series-dec-2021__36787b1cf20b412e8716ea12368675bf,1,1.0,0.0,1,240.2,2,1122.0,1122.0,1.0,1.0
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,2,0,2,0.0,full_self_report_complete,tabular-playground-series-dec-2021__36787b1cf20b412e8716ea12368675bf,1,1.0,0.0,1,240.2,2,1122.0,1122.0,1.0,1.0
tabular-playground-series-dec-2021__0cdec0ffd1ff4511b41aa8c691f2f383,cards_senior_0801.jsonl:38,tabular-playground-series-dec-2021,hard,2,0,2,0.0,sub120_available,tabular-playground-series-dec-2021__36787b1cf20b412e8716ea12368675bf|tabular-playground-series-dec-2021__dbdf36e610354c398b8b0d89cee8fbd4,2,0.5,0.00024999999999997247,1.5,240.2,0,240.2,240.2,0.2140819964349376,0.2140819964349376
